,From Date,PM10,NO,NO2,WS,CO,Benzene,NOx,Ozone,SO2,NH3,Toluene,PM2.5,Date,year,month,day,hour,minute
160,23-02-2019 08:00,215.96,44.81,82.25,2.71,2.35,2.16,72.91,26.85,13.93,22.05,20.86,64.89,2019-02-23 08:00:00,2019,2,23,8,0
161,23-02-2019 16:00,185.97,31.42,91.68,1.13,1.65,3.4,62.57,14.56,11.71,22.44,30.4,52.83,2019-02-23 16:00:00,2019,2,23,16,0
162,24-02-2019 00:00,220.47,28.37,91.08,0.61,2.72,3.9,57.78,7.2,11.9,27.68,28.11,97.31,2019-02-24 00:00:00,2019,2,24,0,0
163,24-02-2019 08:00,188.03,20.63,106.37,1.17,2.32,2.44,56.19,26.85,16.93,25.17,24.08,69.03,2019-02-24 08:00:00,2019,2,24,8,0
164,24-02-2019 16:00,231.41,38.83,108.67,0.56,1.65,3.84,66.52,12.73,15.79,26.71,31.29,88.22,2019-02-24 16:00:00,2019,2,24,16,0
165,25-02-2019 00:00,303.12,10.12,92.49,0.3,1.37,6.38,47.46,5.72,15.09,32.71,28.64,183.16,2019-02-25 00:00:00,2019,2,25,0,0
166,25-02-2019 08:00,233.81,8.68,106.69,1.03,1.58,3.72,60.61,43.13,43.53,32.81,36.78,108.56,2019-02-25 08:00:00,2019,2,25,8,0
167,25-02-2019 16:00,151.12,21.31,112.03,1.13,1.76,3.54,64.4,17.65,18.31,29.32,46.63,57.12,2019-02-25 16:00:00,2019,2,25,16,0
168,26-02-2019 00:00,193.88,20.08,81.6,0.45,1.17,4.01,46.76,21.29,15.83,31.24,49.68,88.28,2019-02-26 00:00:00,2019,2,26,0,0
169,26-02-2019 08:00,184.97,4.38,65.21,1.26,1.03,3.32,33.39,36.93,30.83,36.01,32.01,78.38,2019-02-26 08:00:00,2019,2,26,8,0
170,26-02-2019 16:00,105.31,7.39,74.84,2.03,1.04,2.31,40.26,26.79,15.05,29.72,38.37,44.06,2019-02-26 16:00:00,2019,2,26,16,0
171,27-02-2019 00:00,111.69,7.49,59.14,0.67,0.85,1.98,29.5,19.83,12.74,25.15,54.44,58.41,2019-02-27 00:00:00,2019,2,27,0,0
172,27-02-2019 08:00,185.93,40.28,65.96,0.69,1.01,3.06,45.36,7.73,17.36,29.55,22.64,89.86,2019-02-27 08:00:00,2019,2,27,8,0
173,27-02-2019 16:00,267.5,14.13,98.39,0.3,1.56,5.79,56.51,3.57,18.84,23.41,28.46,183.64,2019-02-27 16:00:00,2019,2,27,16,0
174,28-02-2019 00:00,500.81,25.03,90.9,0.3,1.71,6.8,61.99,8.07,16.26,28.55,33.5,205.91,2019-02-28 00:00:00,2019,2,28,0,0
175,28-02-2019 08:00,271.38,34.41,91.2,1.75,2.11,3.27,51.88,20.29,20.37,37.02,28.94,109.41,2019-02-28 08:00:00,2019,2,28,8,0
176,28-02-2019 16:00,209.81,25.01,93.54,0.94,1.79,3.78,57.03,13.2,13.56,25.36,31.43,72.38,2019-02-28 16:00:00,2019,2,28,16,0
177,01-03-2019 00:00,297.84,28.44,89.96,0.32,1.32,4.76,61.02,3.57,13.81,30.93,34.32,115.25,2019-01-03 00:00:00,2019,1,3,0,0
178,01-03-2019 08:00,243.47,40.81,103.44,1.25,1.18,3.57,69.5,23.98,18.42,34.21,28.32,92.88,2019-01-03 08:00:00,2019,1,3,8,0
179,01-03-2019 16:00,290.19,26.75,112.8,0.48,1.84,4.72,58.04,9.62,17.08,29.29,37.52,88.91,2019-01-03 16:00:00,2019,1,3,16,0
180,02-03-2019 00:00,278.81,11.14,88,0.31,1.36,5.91,48.33,4.81,15.36,38.78,39.71,122.81,2019-02-03 00:00:00,2019,2,3,0,0
181,02-03-2019 08:00,302.16,11.77,111.42,0.89,1.78,6.3,56.41,20.45,42.09,48.85,50.62,163.75,2019-02-03 08:00:00,2019,2,3,8,0
182,02-03-2019 16:00,103.62,12.06,105.02,0.67,1.08,3.86,62.25,14.86,16.3,35.77,40.74,66.41,2019-02-03 16:00:00,2019,2,3,16,0
183,03-03-2019 00:00,101.09,3.4,68.88,0.88,1.12,2.99,37.82,34.74,16.71,34.8,44.99,78.62,2019-03-03 00:00:00,2019,3,3,0,0
184,03-03-2019 08:00,80.56,2.78,50.82,1.44,1.08,2.06,27.29,20.2,18.23,31.48,27.65,50.72,2019-03-03 08:00:00,2019,3,3,8,0
185,03-03-2019 16:00,277.47,15.07,83.87,0.42,2.04,3.99,46.6,11.87,13.19,34.44,42.54,85.12,2019-03-03 16:00:00,2019,3,3,16,0
186,04-03-2019 00:00,373.59,18.96,58.34,0.3,1.96,6.87,37.86,34.42,9.2,42.51,43.47,162.97,2019-04-03 00:00:00,2019,4,3,0,0
187,04-03-2019 08:00,299.19,19.49,121.3,1.13,1.43,5.69,61.74,16.87,17.57,50.78,32.15,125.31,2019-04-03 08:00:00,2019,4,3,8,0
188,04-03-2019 16:00,253.88,31.36,75.72,1.18,0.76,3.43,53.47,10.56,8.13,41.39,32.34,63.81,2019-04-03 16:00:00,2019,4,3,16,0
189,05-03-2019 00:00,181.38,26.54,65.77,0.55,4.24,3.01,48.75,7.67,8.32,35.59,24.01,68.59,2019-05-03 00:00:00,2019,5,3,0,0
190,05-03-2019 08:00,250.75,24.51,88.07,1.73,1.06,2.51,49.96,17.43,13.04,32.73,24.21,73.09,2019-05-03 08:00:00,2019,5,3,8,0
191,05-03-2019 16:00,305.38,31.72,90.36,0.8,1.82,4.98,60.67,9.34,11.38,25.72,35.12,71.44,2019-05-03 16:00:00,2019,5,3,16,0
192,06-03-2019 00:00,355.41,23.77,74.21,0.31,3.51,6.79,47.45,6.3,7.78,36.36,37.13,129.72,2019-06-03 00:00:00,2019,6,3,0,0
193,06-03-2019 08:00,294.84,52.67,91.23,1.62,1.58,3.27,78.81,16.2,17.33,35.65,25.62,93.47,2019-06-03 08:00:00,2019,6,3,8,0
194,06-03-2019 16:00,270.62,179.74,98.19,0.78,1.25,4.85,198.75,3.81,12.18,28.76,38.06,67.44,2019-06-03 16:00:00,2019,6,3,16,0
195,07-03-2019 00:00,633.16,343.42,95.29,0.3,2.57,9.43,344.69,6.03,8.75,39.19,51,164,2019-07-03 00:00:00,2019,7,3,0,0
196,07-03-2019 08:00,275.62,97.9,113.34,0.78,1.58,4.4,140.12,13.8,17.38,45.21,30.49,102.81,2019-07-03 08:00:00,2019,7,3,8,0
197,07-03-2019 16:00,283.5,143.59,115.75,0.52,1.53,5.79,178.64,7.09,17.24,32.97,38.22,91.19,2019-07-03 16:00:00,2019,7,3,16,0
198,08-03-2019 00:00,455.28,179.71,91.69,0.33,1.54,8.03,198.48,4.34,13.05,39.37,34.81,189,2019-08-03 00:00:00,2019,8,3,0,0
199,08-03-2019 08:00,268.22,73.57,98.41,1,1.41,4.21,112.31,18.28,28.02,41.1,30.63,99.66,2019-08-03 08:00:00,2019,8,3,8,0
200,08-03-2019 16:00,278.47,92.17,103.76,0.45,2.78,4.84,130.32,7.76,19,34.55,28.94,111.28,2019-08-03 16:00:00,2019,8,3,16,0
201,09-03-2019 00:00,266.91,96.46,64.18,0.35,1.27,4.97,112.81,3.25,14.27,35.03,25.88,136.22,2019-09-03 00:00:00,2019,9,3,0,0
202,09-03-2019 08:00,226.81,85.63,81.35,1.69,1.82,3.26,113.02,19.15,21.98,32.45,27.51,66.5,2019-09-03 08:00:00,2019,9,3,8,0
203,09-03-2019 16:00,169.94,92.01,82.75,1.35,0.89,3.04,119.21,13.92,11.67,28.95,28.49,39.78,2019-09-03 16:00:00,2019,9,3,16,0
204,10-03-2019 00:00,292.32,134.67,83.55,0.49,1.09,3.28,154.28,9.3,9.78,29.41,26.57,83.5,2019-10-03 00:00:00,2019,10,3,0,0
205,10-03-2019 08:00,206.47,73.29,88.22,1.12,1.7,2.56,106.73,33.62,16.03,30.48,24.27,67.09,2019-10-03 08:00:00,2019,10,3,8,0
206,10-03-2019 16:00,240.12,99.92,98.95,0.42,1.96,4.02,134.34,19.48,21.81,25.7,30.97,81.47,2019-10-03 16:00:00,2019,10,3,16,0
207,11-03-2019 00:00,245.66,34.15,78.91,1.25,2.16,5.65,69.8,21.97,42.77,31.27,66.08,125.25,2019-11-03 00:00:00,2019,11,3,0,0
208,11-03-2019 08:00,279.16,7.49,52.67,3.51,2.45,2.67,34.12,48.04,17.1,32.23,24.09,64.41,2019-11-03 08:00:00,2019,11,3,8,0
209,11-03-2019 16:00,214.69,58.56,91.65,0.87,2.54,3.86,96.47,21.43,16.44,32.92,45.71,78.81,2019-11-03 16:00:00,2019,11,3,16,0
210,12-03-2019 00:00,148.22,57.31,50.75,0.38,2.56,3.87,73.7,7.55,10.88,34.93,18.85,88.81,2019-12-03 00:00:00,2019,12,3,0,0
211,12-03-2019 08:00,146.41,62.11,75.95,1.24,1.79,4.82,91.12,21.67,14.6,28.52,17.45,45.78,2019-12-03 08:00:00,2019,12,3,8,0
212,12-03-2019 16:00,192.62,88.14,65.92,1.23,2.59,2.79,106.82,16.73,17.46,18.48,23.14,46.47,2019-12-03 16:00:00,2019,12,3,16,0
213,13-03-2019 00:00,204.38,51.7,56.82,0.34,5.05,2.87,72.35,13.66,16.82,23.07,17.31,82.38,2019-03-13 00:00:00,2019,3,13,0,0
214,13-03-2019 08:00,308.62,70.18,85.78,0.55,3.43,4.52,102.98,18.6,29.72,24.86,25.33,114.28,2019-03-13 08:00:00,2019,3,13,8,0
215,13-03-2019 16:00,376.22,131.68,93.68,0.38,3.38,6.85,157.19,18.55,26.77,29.83,54.74,140.69,2019-03-13 16:00:00,2019,3,13,16,0
216,14-03-2019 00:00,458.16,159.03,63.03,0.3,3.5,8.77,163.19,5.66,20.28,42.72,32.77,261.84,2019-03-14 00:00:00,2019,3,14,0,0
217,14-03-2019 08:00,271.44,65.48,58.74,2.08,5.06,4.16,84.68,15.1,34.37,35.62,22.14,113.44,2019-03-14 08:00:00,2019,3,14,8,0
218,14-03-2019 16:00,133.34,68.67,65.09,0.97,0.3,3.86,90.6,11.01,12.46,31.57,27.26,58.53,2019-03-14 16:00:00,2019,3,14,16,0
219,15-03-2019 00:00,198.03,140.88,64.89,0.44,0.88,4.39,149.36,17.06,15.67,28.46,35.87,105.91,2019-03-15 00:00:00,2019,3,15,0,0
220,15-03-2019 08:00,165.19,73.86,77.47,1.32,1.07,2.64,101.43,18.37,29.6,29.27,22.12,69.81,2019-03-15 08:00:00,2019,3,15,8,0
221,15-03-2019 16:00,160.06,105.09,72.31,1.21,1.01,3.72,124.17,12.6,12.03,29.21,34.45,49.06,2019-03-15 16:00:00,2019,3,15,16,0
222,16-03-2019 00:00,155.5,77.09,54.59,0.95,2.04,2.71,91.96,15.46,9.61,29.59,21.84,67.75,2019-03-16 00:00:00,2019,3,16,0,0
223,16-03-2019 08:00,183.31,78.68,84.31,1.51,1.75,2.17,108.94,26.25,15.9,24.71,20.61,60.06,2019-03-16 08:00:00,2019,3,16,8,0
224,16-03-2019 16:00,208.88,120.35,94.22,0.61,1.83,3.65,148.22,13.04,14.46,25.68,28.87,82.59,2019-03-16 16:00:00,2019,3,16,16,0
225,17-03-2019 00:00,297.66,177.98,91.52,0.31,2.98,4.95,193.76,4.35,13.51,34.37,32.17,126.72,2019-03-17 00:00:00,2019,3,17,0,0
226,17-03-2019 08:00,215.12,72.23,90.24,1.16,3.4,2.58,106.89,29.27,19.64,32.37,22.17,91.91,2019-03-17 08:00:00,2019,3,17,8,0
227,17-03-2019 16:00,199.09,102.17,91.81,0.76,5.36,3.19,132.1,16.74,14,28.14,28.22,69.97,2019-03-17 16:00:00,2019,3,17,16,0
228,18-03-2019 00:00,288.5,194.26,99.19,0.33,2.72,4,211.09,5.48,13.5,35.14,33.85,135.25,2019-03-18 00:00:00,2019,3,18,0,0
229,18-03-2019 08:00,240.44,97.79,111.11,1.02,2.3,2.88,138.93,28.23,25.31,35.49,21.42,101.25,2019-03-18 08:00:00,2019,3,18,8,0
230,18-03-2019 16:00,275.25,153.42,104.77,0.71,3.04,4.32,180.78,15.76,15.92,31.97,31.78,100.75,2019-03-18 16:00:00,2019,3,18,16,0
231,19-03-2019 00:00,258.03,159.89,88.12,0.36,1.62,4.22,180.6,6.19,13.26,38.73,32.27,116.56,2019-03-19 00:00:00,2019,3,19,0,0
232,19-03-2019 08:00,304.72,103.28,125.35,0.98,1.98,3.94,150.83,19.72,24.29,40.23,24.77,179.38,2019-03-19 08:00:00,2019,3,19,8,0
233,19-03-2019 16:00,322.69,140.42,96.54,0.63,0.55,5.06,165.79,10.12,23.93,36.17,48.5,182,2019-03-19 16:00:00,2019,3,19,16,0
234,20-03-2019 00:00,295.66,61.99,87.4,0.71,2.82,4.84,97.01,8.59,22.46,42.4,53.98,182,2019-03-20 00:00:00,2019,3,20,0,0
235,20-03-2019 08:00,253.06,22.51,78.61,2.59,2.85,2.77,60.16,36.25,17.79,43.11,21.16,113.69,2019-03-20 08:00:00,2019,3,20,8,0
236,20-03-2019 16:00,251.47,68.27,88.12,0.76,1.47,3.57,102.54,26.37,30.29,47.91,39.66,97.34,2019-03-20 16:00:00,2019,3,20,16,0
237,21-03-2019 00:00,348.03,65.45,64.67,0.32,3.31,9.41,87.77,33.95,28.68,55.41,32.24,329.25,2019-03-21 00:00:00,2019,3,21,0,0
238,21-03-2019 08:00,157.5,5.52,43.29,0.77,1.68,3.28,27.52,48.05,24.41,45.66,16.6,81.515,2019-03-21 08:00:00,2019,3,21,8,0
239,21-03-2019 16:00,128.84,17.86,46.48,0.77,1.45,2.28,39.31,33.47,16.7,38.28,14.81,81.515,2019-03-21 16:00:00,2019,3,21,16,0
240,22-03-2019 00:00,105.91,59.41,41.49,0.91,1.01,2.39,70.51,21.83,17.92,30.7,13.96,81.515,2019-03-22 00:00:00,2019,3,22,0,0
241,22-03-2019 08:00,223.84,69.38,72.89,2.34,1.88,1.71,95.33,27.14,15.38,28.57,14.16,81.515,2019-03-22 08:00:00,2019,3,22,8,0
242,22-03-2019 16:00,151.72,83.92,70.8,1.67,1.67,2.67,106.09,26.84,11.92,25.51,16.24,35.63,2019-03-22 16:00:00,2019,3,22,16,0
243,23-03-2019 00:00,133.03,52.63,55.77,1.33,1.14,2.15,72.54,27.82,16.2,29.93,13,75.88,2019-03-23 00:00:00,2019,3,23,0,0
244,23-03-2019 08:00,298.61,98.76,67.38,2.51,2.14,1.73,116.12,38.37,16.33,25.55,12.63,90.32,2019-03-23 08:00:00,2019,3,23,8,0
245,23-03-2019 16:00,188.84,88.94,64.27,2.14,2.94,2.31,106.96,29.37,13.79,29.03,16.13,44.12,2019-03-23 16:00:00,2019,3,23,16,0
246,24-03-2019 00:00,145.66,154.42,62.99,0.73,1,2.2,159.31,15.78,25.92,25.02,16.11,50.78,2019-03-24 00:00:00,2019,3,24,0,0
247,24-03-2019 08:00,235.84,125.71,78.2,1.76,2.11,2.32,144.18,28.39,20.24,35.18,14.68,80.03,2019-03-24 08:00:00,2019,3,24,8,0
248,24-03-2019 16:00,159.69,70.77,60.59,1.18,1.66,1.64,89.88,16.34,24.56,33.32,13.79,41.22,2019-03-24 16:00:00,2019,3,24,16,0
249,25-03-2019 00:00,175.69,100.16,55.63,0.86,1.3,2.57,111.26,5.03,26.7,38.21,13.85,82.62,2019-03-25 00:00:00,2019,3,25,0,0
250,25-03-2019 08:00,235.53,102,74.11,1.6,0.66,2.48,122.68,19.19,17.83,43.12,15.51,76.31,2019-03-25 08:00:00,2019,3,25,8,0
251,25-03-2019 16:00,207.62,94.17,69.57,1.14,1.29,2.44,113.78,11.91,18.05,42.91,14.97,60.12,2019-03-25 16:00:00,2019,3,25,16,0
252,26-03-2019 00:00,201.53,105.53,61.76,0.54,1.98,3.34,118.92,4.53,22.33,41.71,17.22,99.94,2019-03-26 00:00:00,2019,3,26,0,0
253,26-03-2019 08:00,221.97,94.4,73.85,1.97,2.01,2.03,116.3,24.55,18.71,39.99,13.48,64.25,2019-03-26 08:00:00,2019,3,26,8,0
254,26-03-2019 16:00,216.34,163.72,99.2,1.06,1.18,4.07,186.21,19.1,16.12,39.98,23.7,53.06,2019-03-26 16:00:00,2019,3,26,16,0
255,27-03-2019 00:00,287.03,152.22,70.28,0.35,1.43,4.27,168.23,10.81,20.01,45.66,20.5,103.59,2019-03-27 00:00:00,2019,3,27,0,0
256,27-03-2019 08:00,249.31,146.59,101.12,1.45,2.51,2.62,173.1,28.4,17.35,45.61,13.08,66.16,2019-03-27 08:00:00,2019,3,27,8,0
257,27-03-2019 16:00,319.28,233.01,99.71,0.7,2.23,5.96,242.98,14.47,15.93,40.58,33.58,71.09,2019-03-27 16:00:00,2019,3,27,16,0
258,28-03-2019 00:00,555.03,306.59,82.38,0.3,1.91,8.71,297.48,1.42,28.05,64.86,43.92,209.53,2019-03-28 00:00:00,2019,3,28,0,0
259,28-03-2019 08:00,324.84,75.44,102.05,0.62,2.25,4.35,115.84,39.95,30.02,67.42,17.47,134.47,2019-03-28 08:00:00,2019,3,28,8,0
260,28-03-2019 16:00,317.96,70.6,94.6,0.44,3.69,6.25,107.8,18.24,25,64.2,31.15,131.91,2019-03-28 16:00:00,2019,3,28,16,0
261,29-03-2019 00:00,614.12,296.49,107.44,0.3,1.97,9.99,296.74,27.75,22.67,69.44,49.67,314.72,2019-03-29 00:00:00,2019,3,29,0,0
262,29-03-2019 08:00,358.62,57.44,133.01,0.74,1.23,4.81,117.43,22.33,23.76,79.62,25.57,137.09,2019-03-29 08:00:00,2019,3,29,8,0
263,29-03-2019 16:00,291.62,109.83,81.64,0.43,2.7,4.99,132.98,9.72,18.98,69.87,27.62,111,2019-03-29 16:00:00,2019,3,29,16,0
264,30-03-2019 00:00,484.75,226.16,82.16,0.3,1.34,9.77,228.19,27.75,31.19,56.75,32.56,251.28,2019-03-30 00:00:00,2019,3,30,0,0
265,30-03-2019 08:00,292.5,84.06,87.81,0.8,1.75,3.73,113.36,13.78,28.5,75.49,18.81,114.5,2019-03-30 08:00:00,2019,3,30,8,0
266,30-03-2019 16:00,301.03,70.16,73.97,0.51,3.56,4.71,96.58,51.71,36.33,52.52,33.38,93.66,2019-03-30 16:00:00,2019,3,30,16,0
267,31-03-2019 00:00,251.88,86.81,61.62,0.66,1.12,3.13,103.48,27.75,35.58,38.78,24.62,93.84,2019-03-31 00:00:00,2019,3,31,0,0
268,31-03-2019 08:00,258.41,62.575,69.34,2.58,1.82,1.51,91.86,23.97,15.76,84.5,12.53,45.84,2019-03-31 08:00:00,2019,3,31,8,0
269,31-03-2019 16:00,195,84.6,47.3,2.07,2.25,1.94,94.57,25.31,12.43,33.9,11.8,37.56,2019-03-31 16:00:00,2019,3,31,16,0
270,01-04-2019 00:00,161.28,97.5,57.57,1.05,1.17,1.69,109.65,18.65,17.02,40.56,6.85,55.44,2019-01-04 00:00:00,2019,1,4,0,0
271,01-04-2019 08:00,261.56,64.66,75.7,2.3,1.11,1.98,93.04,31.23,16.27,26.4,9.57,66.67,2019-01-04 08:00:00,2019,1,4,8,0
272,01-04-2019 16:00,189.88,80.36,81.67,1.49,1.68,2.77,109.1,27.17,15.23,47.4,17.69,38.41,2019-01-04 16:00:00,2019,1,4,16,0
273,02-04-2019 00:00,348.66,211.14,87.49,0.32,1.94,5.22,218.75,5.61,22.17,34.86,28.38,118.28,2019-02-04 00:00:00,2019,2,4,0,0
274,02-04-2019 08:00,284.25,45.71,93.58,0.93,1.28,3.34,87.05,55.72,24.76,44.43,31.67,102.12,2019-02-04 08:00:00,2019,2,4,8,0
275,02-04-2019 16:00,235.12,113.07,93.03,0.81,2.76,4.24,132.68,22.85,19.08,45.7,25.38,80,2019-02-04 16:00:00,2019,2,4,16,0
276,03-04-2019 00:00,282.22,72.07,48.99,0.35,1.56,3.61,84.94,8.04,18.7,40.76,17.02,106.62,2019-03-04 00:00:00,2019,3,4,0,0
277,03-04-2019 08:00,241.5,93.41,112.19,1.17,1.77,3.1,135.76,34.93,13.76,62.46,13.86,71.41,2019-03-04 08:00:00,2019,3,4,8,0
278,03-04-2019 16:00,311.44,138.29,107.17,0.47,2.97,5.67,169.6,15.6,32.55,58.73,43.91,110.91,2019-03-04 16:00:00,2019,3,4,16,0
279,04-04-2019 00:00,470.94,146.21,87.91,0.31,2.79,9.18,166.06,59.73,44.21,62.56,58.62,224.41,2019-04-04 00:00:00,2019,4,4,0,0
280,04-04-2019 08:00,323.22,22.02,111.38,1.16,1.93,4.93,77.2,43.58,31.27,89.76,28.55,129,2019-04-04 08:00:00,2019,4,4,8,0
281,04-04-2019 16:00,329.25,139.37,140.28,0.58,2.97,5.6,188.15,24.14,40.06,50.06,26.88,113.22,2019-04-04 16:00:00,2019,4,4,16,0
282,05-04-2019 00:00,586.07,340.71,112.75,0.3,4.21,10.33,345.63,104.56,83.95,58.46,154.08,309.28,2019-05-04 00:00:00,2019,5,4,0,0
283,05-04-2019 08:00,320.12,12.55,115.67,1.51,1.71,5.04,71.75,47.4,39.9,67.04,43.23,135.81,2019-05-04 08:00:00,2019,5,4,8,0
284,05-04-2019 16:00,441.75,198.38,119.74,0.66,3.27,6.54,232.03,18.11,25.1,49.62,38.75,102.88,2019-05-04 16:00:00,2019,5,4,16,0
285,06-04-2019 00:00,401.84,107.66,72.2,0.71,1.68,5.47,126.18,10.87,22.8,50.78,31.76,121.59,2019-06-04 00:00:00,2019,6,4,0,0
286,06-04-2019 08:00,371.09,23.88,86.04,1.69,1.18,4.34,65.18,34.3,25.34,68.42,18.08,139.34,2019-06-04 08:00:00,2019,6,4,8,0
287,06-04-2019 16:00,422.75,104.44,102.9,0.64,2.62,6.75,139.87,33.06,46.59,61.69,35.38,118.88,2019-06-04 16:00:00,2019,6,4,16,0
288,07-04-2019 00:00,492.28,49.42,81.74,0.73,2.83,9,83.81,100.53,52.39,58.71,31.47,220.5,2019-07-04 00:00:00,2019,7,4,0,0
289,07-04-2019 08:00,308.94,4.63,38.3,3.87,0.7,3.56,24.14,27.75,21.3,81.53,14.26,118.59,2019-07-04 08:00:00,2019,7,4,8,0
290,07-04-2019 16:00,232.15,27.39,57.09,2.88,1.64,1.67,52.7,27.75,11.17,56.06,14.33,115.81,2019-07-04 16:00:00,2019,7,4,16,0
291,08-04-2019 00:00,302.69,114.02,62.43,0.81,1.93,2.93,126.14,121.76,21.31,47.68,35.82,84.28,2019-08-04 00:00:00,2019,8,4,0,0
292,08-04-2019 08:00,493.5,30.23,95.81,1.03,1.56,3.91,75.59,17.49,36.18,80.78,22.86,129.69,2019-08-04 08:00:00,2019,8,4,8,0
293,08-04-2019 16:00,269.75,28.09,83.68,1.68,2.95,3.27,67.4,22.58,22.65,58.51,37.32,59.47,2019-08-04 16:00:00,2019,8,4,16,0
294,09-04-2019 00:00,273.34,76.6,71.8,0.46,1.15,5.56,100.65,58.31,57.29,45.38,57.82,113.22,2019-09-04 00:00:00,2019,9,4,0,0
295,09-04-2019 08:00,223.69,17.91,84.85,1.41,1.8,3.17,59.7,57.52,24.84,55.04,22.92,78.09,2019-09-04 08:00:00,2019,9,4,8,0
296,09-04-2019 16:00,395.66,170.62,127.17,0.48,3.02,6.84,206.25,21.29,26.82,56.23,32.3,115.06,2019-09-04 16:00:00,2019,9,4,16,0
297,10-04-2019 00:00,703.47,256.83,104.09,0.44,3.14,12.96,299.32,44.16,52.94,67.94,81.01,311.03,2019-10-04 00:00:00,2019,10,4,0,0
298,10-04-2019 08:00,237.22,46.24,95.64,0.93,2.02,3.55,88.5,35.03,19.87,68.84,19.11,70.31,2019-10-04 08:00:00,2019,10,4,8,0
299,10-04-2019 16:00,281.91,103.56,106.27,0.58,2.75,8.67,140.91,18.41,23.98,56.39,68.35,66.72,2019-10-04 16:00:00,2019,10,4,16,0
300,11-04-2019 00:00,270.56,109.28,73.73,0.34,1.99,7.53,128.24,69.14,33.24,47.51,77.32,115.19,2019-11-04 00:00:00,2019,11,4,0,0
301,11-04-2019 08:00,299.66,73.01,104.68,0.91,2.45,5,115.26,24.82,22.95,52.97,35.7,81.84,2019-11-04 08:00:00,2019,11,4,8,0
302,11-04-2019 16:00,261.25,90.57,92.74,0.58,1.69,5.41,123.05,14.28,22.73,43.48,32.63,68.66,2019-11-04 16:00:00,2019,11,4,16,0
303,12-04-2019 00:00,339.12,57.79,64.23,1.28,1.22,4.1,81.28,20.43,26.59,39.83,19.32,88.34,2019-12-04 00:00:00,2019,12,4,0,0
304,12-04-2019 08:00,250.78,54.1,75.7,1.16,1.9,3.27,83.39,29.98,19.24,48.59,20.39,66,2019-12-04 08:00:00,2019,12,4,8,0
305,12-04-2019 16:00,293.59,117.12,115.91,0.41,2.23,6.2,157.1,17.58,31.79,47.93,29.65,96.09,2019-12-04 16:00:00,2019,12,4,16,0
306,13-04-2019 00:00,216.97,96.67,66.27,0.36,2.18,3.87,114.04,15.5,34.12,40.13,19.57,99.12,2019-04-13 00:00:00,2019,4,13,0,0
307,13-04-2019 08:00,251.59,79.38,83.11,2.39,2.09,2.71,109.09,35.51,16.76,39.46,19.02,54.12,2019-04-13 08:00:00,2019,4,13,8,0
308,13-04-2019 16:00,222.75,57.03,71.07,1.14,0.83,3.1,84.33,27.45,24.71,40.91,16.71,54.5,2019-04-13 16:00:00,2019,4,13,16,0
309,14-04-2019 00:00,132.38,77.32,62.1,0.8,1.57,3.25,96.1,13.52,29.52,34.32,22.52,46.31,2019-04-14 00:00:00,2019,4,14,0,0
310,14-04-2019 08:00,218.97,73.72,84.83,2.04,1.81,2.31,105.08,35.67,19.76,38.77,16.48,60.19,2019-04-14 08:00:00,2019,4,14,8,0
311,14-04-2019 16:00,255.19,91.69,73.56,1.34,1.99,2.74,113.91,24.37,13.01,36.34,16.8,47.72,2019-04-14 16:00:00,2019,4,14,16,0
312,15-04-2019 00:00,163.16,66.87,51.88,1.03,1.56,2.8,82.07,21.61,24.53,32.93,9.09,49,2019-04-15 00:00:00,2019,4,15,0,0
313,15-04-2019 08:00,217.66,87.44,91.2,1.91,1.42,2.27,119.75,31.1,15.67,32.81,15.71,47.5,2019-04-15 08:00:00,2019,4,15,8,0
314,15-04-2019 16:00,398.22,293.05,119.9,0.58,4.11,8.21,311.32,14.93,15.69,36.88,34.42,82.5,2019-04-15 16:00:00,2019,4,15,16,0
315,16-04-2019 00:00,308.85,52.38,37.79,3.22,2.15,3.36,62.93,20.43,6.55,40.92,19.86,99.07,2019-04-16 00:00:00,2019,4,16,0,0
316,16-04-2019 08:00,130.81,20.75,52.28,1.87,2.1,3.41,44.72,49.65,19.54,50.8,36.77,38.75,2019-04-16 08:00:00,2019,4,16,8,0
317,16-04-2019 16:00,170.72,46.43,63.74,2.58,2.61,2.65,71.66,24.01,9.41,35.3,18.25,37.2,2019-04-16 16:00:00,2019,4,16,16,0
318,17-04-2019 00:00,175.41,18.7,46.97,1.66,1.9,1.04,40.2,22.41,10.86,32.05,29.28,17.84,2019-04-17 00:00:00,2019,4,17,0,0
319,17-04-2019 08:00,98.91,17.15,39.28,2.56,1.76,1.65,34.9,35.26,12.91,35.95,13.11,39.09,2019-04-17 08:00:00,2019,4,17,8,0
320,17-04-2019 16:00,84.5,52.93,69.34,1.75,1.72,1.85,80.17,25.96,6.01,21.42,22.25,27.6,2019-04-17 16:00:00,2019,4,17,16,0
321,18-04-2019 00:00,89.41,31.02,46.5,0.66,1.55,3.16,49.99,28.63,17.57,31.64,21.04,41.09,2019-04-18 00:00:00,2019,4,18,0,0
322,18-04-2019 08:00,124.28,32.3,71.89,1.05,1.95,3.13,64.58,59.76,20.25,25.87,18.32,46.47,2019-04-18 08:00:00,2019,4,18,8,0
323,18-04-2019 16:00,239.53,107.06,105.36,0.48,2.37,4.91,143.36,32.13,15.42,31.84,25.3,81.25,2019-04-18 16:00:00,2019,4,18,16,0
